15,-5,-15,-5,-10,5,10,27.5,0,0,0
-9.775,4.9,9.775,27.3875,15.05,-4.85,-15.05,-4.325,0.0,0.0,0.0
-9.55,4.8,9.55,27.275,15.1,-4.7,-15.1,-3.65,0.0,0.0,0.0
-9.325,4.7,9.325,27.1625,15.15,-4.55,-15.15,-2.9749999999999996,0.0,0.0,0.0
-9.1,4.6,9.1,27.05,15.2,-4.4,-15.2,-2.3,0.0,0.0,0.0
-8.875,4.5,8.875,26.9375,15.25,-4.25,-15.25,-1.625,0.0,0.0,0.0
-8.65,4.4,8.65,26.825,15.3,-4.1,-15.3,-0.9499999999999993,0.0,0.0,0.0
-8.425,4.3,8.425,26.7125,15.35,-3.95,-15.35,-0.27499999999999947,0.0,0.0,0.0
-8.2,4.2,8.2,26.6,15.4,-3.8,-15.4,0.40000000000000036,0.0,0.0,0.0
-7.975,4.1,7.975,26.4875,15.45,-3.6500000000000004,-15.45,1.0750000000000002,0.0,0.0,0.0
-7.75,4.0,7.75,26.375,15.5,-3.5,-15.5,1.75,0.0,0.0,0.0
-7.525,3.9,7.525,26.2625,15.55,-3.35,-15.55,2.4250000000000007,0.0,0.0,0.0
-7.3,3.8,7.3,26.15,15.6,-3.2,-15.6,3.1000000000000014,0.0,0.0,0.0
-7.075,3.7,7.074999999999999,26.0375,15.65,-3.05,-15.65,3.7750000000000004,0.0,0.0,0.0
-6.85,3.5999999999999996,6.85,25.925,15.7,-2.9,-15.7,4.450000000000001,0.0,0.0,0.0
-6.625,3.5,6.625,25.8125,15.75,-2.75,-15.75,5.125,0.0,0.0,0.0
-6.4,3.4,6.4,25.7,15.8,-2.6,-15.8,5.800000000000001,0.0,0.0,0.0
-6.175,3.3,6.175,25.5875,15.85,-2.45,-15.85,6.475000000000001,0.0,0.0,0.0
-5.95,3.2,5.95,25.475,15.9,-2.3000000000000003,-15.9,7.15,0.0,0.0,0.0
-5.725,3.0999999999999996,5.725,25.3625,15.95,-2.15,-15.95,7.825000000000001,0.0,0.0,0.0
-5.5,3.0,5.5,25.25,16.0,-2.0,-16.0,8.5,0.0,0.0,0.0
-5.275,2.9,5.2749999999999995,25.1375,16.05,-1.85,-16.05,9.175,0.0,0.0,0.0
-5.05,2.8,5.05,25.025,16.1,-1.7000000000000002,-16.1,9.850000000000001,0.0,0.0,0.0
-4.825,2.6999999999999997,4.825,24.9125,16.15,-1.5500000000000003,-16.15,10.525,0.0,0.0,0.0
-4.6,2.5999999999999996,4.6,24.8,16.2,-1.4000000000000004,-16.2,11.200000000000003,0.0,0.0,0.0
-4.375,2.5,4.375,24.6875,16.25,-1.25,-16.25,11.875,0.0,0.0,0.0
-4.15,2.4,4.1499999999999995,24.575,16.3,-1.1,-16.3,12.55,0.0,0.0,0.0
-3.925,2.3,3.925,24.4625,16.35,-0.9500000000000002,-16.35,13.225000000000001,0.0,0.0,0.0
-3.7,2.1999999999999997,3.7,24.35,16.4,-0.7999999999999998,-16.4,13.900000000000002,0.0,0.0,0.0
-3.4749999999999996,2.0999999999999996,3.4749999999999996,24.2375,16.45,-0.6500000000000004,-16.45,14.575000000000003,0.0,0.0,0.0
-3.25,2.0,3.25,24.125,16.5,-0.5,-16.5,15.25,0.0,0.0,0.0
-3.0250000000000004,1.9,3.0249999999999995,24.0125,16.55,-0.35000000000000053,-16.55,15.925,0.0,0.0,0.0
-2.8,1.7999999999999998,2.8,23.9,16.6,-0.20000000000000018,-16.6,16.6,0.0,0.0,0.0
-2.575,1.6999999999999997,2.575,23.7875,16.65,-0.04999999999999982,-16.65,17.275000000000002,0.0,0.0,0.0
-2.3499999999999996,1.5999999999999996,2.3499999999999996,23.675,16.7,0.09999999999999964,-16.7,17.950000000000003,0.0,0.0,0.0
-2.125,1.5,2.125,23.5625,16.75,0.25,-16.75,18.625,0.0,0.0,0.0
-1.9000000000000004,1.4,1.9000000000000004,23.45,16.8,0.39999999999999947,-16.8,19.3,0.0,0.0,0.0
-1.6750000000000007,1.2999999999999998,1.674999999999999,23.3375,16.85,0.5499999999999998,-16.85,19.975,0.0,0.0,0.0
-1.4499999999999993,1.1999999999999997,1.4499999999999993,23.225,16.9,0.7000000000000002,-16.9,20.650000000000002,0.0,0.0,0.0
-1.2249999999999996,1.0999999999999996,1.2249999999999996,23.1125,16.95,0.8499999999999996,-16.95,21.325000000000003,0.0,0.0,0.0
-1.0,1.0,1.0,23.0,17.0,1.0,-17.0,22.0,0.0,0.0,0.0
